,Year,Month,Day,Date In Fraction Of Year,Number of Sunspots,Standard Deviation,Observations,Indicator
57267,1974,10,17,1974.793,40,4.3,1,1
57268,1974,10,18,1974.796,24,3.3,1,1
57269,1974,10,19,1974.799,14,2.5,1,1
57270,1974,10,20,1974.8010000000002,17,2.8,1,1
57271,1974,10,21,1974.8039999999999,18,2.9,1,1
57272,1974,10,22,1974.807,14,2.5,1,1
57273,1974,10,23,1974.81,11,2.3,1,1
57274,1974,10,24,1974.8120000000001,11,2.3,1,1
57275,1974,10,25,1974.815,12,2.4,1,1
57276,1974,10,26,1974.818,24,3.3,1,1
57277,1974,10,27,1974.8210000000001,43,4.4,1,1
57278,1974,10,28,1974.8229999999999,39,4.2,1,1
57279,1974,10,29,1974.826,32,3.8,1,1
57280,1974,10,30,1974.829,32,3.8,1,1
57281,1974,10,31,1974.832,24,3.3,1,1
57282,1974,11,1,1974.8339999999998,26,3.5,1,1
57283,1974,11,2,1974.8370000000002,39,4.2,1,1
57284,1974,11,3,1974.84,55,5.0,1,1
57285,1974,11,4,1974.842,64,5.3,1,1
57286,1974,11,5,1974.845,51,4.8,1,1
57287,1974,11,6,1974.848,36,4.0,1,1
57288,1974,11,7,1974.851,32,3.8,1,1
57289,1974,11,8,1974.8529999999998,21,3.1,1,1
57290,1974,11,9,1974.856,11,2.3,1,1
57291,1974,11,10,1974.859,35,4.0,1,1
57292,1974,11,11,1974.862,39,4.2,1,1
57293,1974,11,12,1974.864,35,4.0,1,1
57294,1974,11,13,1974.8670000000002,24,3.3,1,1
57295,1974,11,14,1974.87,12,2.4,1,1
57296,1974,11,15,1974.8729999999998,24,3.3,1,1
57297,1974,11,16,1974.875,29,3.7,1,1
57298,1974,11,17,1974.878,29,3.7,1,1
57299,1974,11,18,1974.881,26,3.5,1,1
57300,1974,11,19,1974.884,48,4.6,1,1
57301,1974,11,20,1974.886,57,5.0,1,1
57302,1974,11,21,1974.889,57,5.0,1,1
57303,1974,11,22,1974.892,62,5.3,1,1
57304,1974,11,23,1974.895,62,5.3,1,1
57305,1974,11,24,1974.8970000000002,52,4.8,1,1
57306,1974,11,25,1974.9,41,4.3,1,1
57307,1974,11,26,1974.9029999999998,36,4.0,1,1
57308,1974,11,27,1974.905,33,3.9,1,1
57309,1974,11,28,1974.908,19,3.0,1,1
57310,1974,11,29,1974.911,11,2.3,1,1
57311,1974,11,30,1974.914,11,2.3,1,1
57312,1974,12,1,1974.9160000000002,0,0.0,1,1
57313,1974,12,2,1974.9189999999999,0,0.0,1,1
57314,1974,12,3,1974.922,14,2.5,1,1
57315,1974,12,4,1974.925,24,3.3,1,1
57316,1974,12,5,1974.9270000000001,25,3.4,1,1
57317,1974,12,6,1974.93,12,2.4,1,1
57318,1974,12,7,1974.933,11,2.3,1,1
57319,1974,12,8,1974.9360000000001,0,0.0,1,1
57320,1974,12,9,1974.9379999999999,0,0.0,1,1
57321,1974,12,10,1974.941,14,2.5,1,1
57322,1974,12,11,1974.944,31,3.8,1,1
57323,1974,12,12,1974.9470000000001,44,4.4,1,1
57324,1974,12,13,1974.9489999999998,48,4.6,1,1
57325,1974,12,14,1974.9520000000002,47,4.6,1,1
57326,1974,12,15,1974.955,50,4.7,1,1
57327,1974,12,16,1974.9579999999999,57,5.0,1,1
57328,1974,12,17,1974.96,51,4.8,1,1
57329,1974,12,18,1974.963,48,4.6,1,1
57330,1974,12,19,1974.9660000000001,61,5.2,1,1
57331,1974,12,20,1974.9679999999998,57,5.0,1,1
57332,1974,12,21,1974.971,57,5.0,1,1
57333,1974,12,22,1974.974,52,4.8,1,1
57334,1974,12,23,1974.977,40,4.3,1,1
57335,1974,12,24,1974.979,37,4.1,1,1
57336,1974,12,25,1974.9820000000002,14,2.5,1,1
57337,1974,12,26,1974.985,12,2.4,1,1
57338,1974,12,27,1974.9879999999998,12,2.4,1,1
57339,1974,12,28,1974.99,29,3.7,1,1
57340,1974,12,29,1974.993,24,3.3,1,1
57341,1974,12,30,1974.996,28,3.6,1,1
57342,1974,12,31,1974.999,19,3.0,1,1
57343,1975,1,1,1975.001,43,4.4,1,1
57344,1975,1,2,1975.004,43,4.4,1,1
57345,1975,1,3,1975.007,40,4.3,1,1
57346,1975,1,4,1975.01,28,3.6,1,1
57347,1975,1,5,1975.0120000000002,26,3.5,1,1
57348,1975,1,6,1975.015,33,3.9,1,1
57349,1975,1,7,1975.0179999999998,41,4.3,1,1
57350,1975,1,8,1975.021,41,4.3,1,1
57351,1975,1,9,1975.023,52,4.8,1,1
57352,1975,1,10,1975.026,45,4.5,1,1
57353,1975,1,11,1975.029,43,4.4,1,1
57354,1975,1,12,1975.0320000000002,40,4.3,1,1
57355,1975,1,13,1975.0339999999999,45,4.5,1,1
57356,1975,1,14,1975.037,19,3.0,1,1
57357,1975,1,15,1975.04,29,3.7,1,1
57358,1975,1,16,1975.0420000000001,28,3.6,1,1
57359,1975,1,17,1975.045,24,3.3,1,1
57360,1975,1,18,1975.0479999999998,29,3.7,1,1
57361,1975,1,19,1975.0510000000002,29,3.7,1,1
57362,1975,1,20,1975.0529999999999,33,3.9,1,1
57363,1975,1,21,1975.056,24,3.3,1,1
57364,1975,1,22,1975.059,24,3.3,1,1
57365,1975,1,23,1975.0620000000001,22,3.2,1,1
57366,1975,1,24,1975.0639999999999,11,2.3,1,1
57367,1975,1,25,1975.067,11,2.3,1,1
57368,1975,1,26,1975.07,11,2.3,1,1
57369,1975,1,27,1975.0729999999999,0,0.0,1,1
57370,1975,1,28,1975.075,11,2.3,1,1
57371,1975,1,29,1975.078,11,2.3,1,1
57372,1975,1,30,1975.0810000000001,11,2.3,1,1
57373,1975,1,31,1975.0839999999998,0,0.0,1,1
57374,1975,2,1,1975.086,0,0.0,1,1
57375,1975,2,2,1975.089,26,3.5,1,1
57376,1975,2,3,1975.092,39,4.2,1,1
57377,1975,2,4,1975.095,39,4.2,1,1
57378,1975,2,5,1975.0970000000002,29,3.7,1,1
57379,1975,2,6,1975.1,37,4.1,1,1
57380,1975,2,7,1975.1029999999998,48,4.6,1,1
57381,1975,2,8,1975.105,41,4.3,1,1
57382,1975,2,9,1975.108,32,3.8,1,1
57383,1975,2,10,1975.111,26,3.5,1,1
57384,1975,2,11,1975.114,19,3.0,1,1
57385,1975,2,12,1975.116,26,3.5,1,1
57386,1975,2,13,1975.119,14,2.5,1,1
57387,1975,2,14,1975.122,12,2.4,1,1
57388,1975,2,15,1975.125,12,2.4,1,1
57389,1975,2,16,1975.1270000000002,12,2.4,1,1
57390,1975,2,17,1975.13,0,0.0,1,1
57391,1975,2,18,1975.1329999999998,0,0.0,1,1
57392,1975,2,19,1975.136,0,0.0,1,1
57393,1975,2,20,1975.138,11,2.3,1,1
57394,1975,2,21,1975.141,12,2.4,1,1
57395,1975,2,22,1975.144,0,0.0,1,1
57396,1975,2,23,1975.1470000000002,0,0.0,1,1
57397,1975,2,24,1975.149,18,2.9,1,1
57398,1975,2,25,1975.152,14,2.5,1,1
57399,1975,2,26,1975.155,0,0.0,1,1
57400,1975,2,27,1975.158,0,0.0,1,1
57401,1975,2,28,1975.16,0,0.0,1,1
57402,1975,3,1,1975.1629999999998,0,0.0,1,1
57403,1975,3,2,1975.1660000000002,14,2.5,1,1
57404,1975,3,3,1975.168,21,3.1,1,1
57405,1975,3,4,1975.171,19,3.0,1,1
57406,1975,3,5,1975.174,21,3.1,1,1
57407,1975,3,6,1975.1770000000001,21,3.1,1,1
57408,1975,3,7,1975.1789999999999,11,2.3,1,1
57409,1975,3,8,1975.182,26,3.5,1,1
57410,1975,3,9,1975.185,29,3.7,1,1
57411,1975,3,10,1975.1879999999999,29,3.7,1,1
57412,1975,3,11,1975.19,26,3.5,1,1
57413,1975,3,12,1975.193,22,3.2,1,1
57414,1975,3,13,1975.1960000000001,22,3.2,1,1
57415,1975,3,14,1975.1989999999998,25,3.4,1,1
57416,1975,3,15,1975.201,35,4.0,1,1
57417,1975,3,16,1975.204,43,4.4,1,1
57418,1975,3,17,1975.207,40,4.3,1,1
57419,1975,3,18,1975.21,32,3.8,1,1
57420,1975,3,19,1975.2120000000002,29,3.7,1,1
57421,1975,3,20,1975.215,21,3.1,1,1
57422,1975,3,21,1975.2179999999998,14,2.5,1,1
57423,1975,3,22,1975.221,0,0.0,1,1
57424,1975,3,23,1975.223,0,0.0,1,1
57425,1975,3,24,1975.226,0,0.0,1,1
57426,1975,3,25,1975.229,0,0.0,1,1
57427,1975,3,26,1975.2320000000002,11,2.3,1,1
57428,1975,3,27,1975.234,0,0.0,1,1
57429,1975,3,28,1975.237,0,0.0,1,1
57430,1975,3,29,1975.24,0,0.0,1,1
57431,1975,3,30,1975.2420000000002,0,0.0,1,1
57432,1975,3,31,1975.245,12,2.4,1,1
57433,1975,4,1,1975.2479999999998,0,0.0,1,1
57434,1975,4,2,1975.251,0,0.0,1,1
57435,1975,4,3,1975.253,0,0.0,1,1
57436,1975,4,4,1975.256,0,0.0,1,1
57437,1975,4,5,1975.259,0,0.0,1,1
57438,1975,4,6,1975.2620000000002,0,0.0,1,1
57439,1975,4,7,1975.264,11,2.3,1,1
57440,1975,4,8,1975.267,25,3.4,1,1
57441,1975,4,9,1975.27,22,3.2,1,1
57442,1975,4,10,1975.273,11,2.3,1,1
57443,1975,4,11,1975.275,0,0.0,1,1
57444,1975,4,12,1975.2779999999998,0,0.0,1,1
57445,1975,4,13,1975.281,0,0.0,1,1
57446,1975,4,14,1975.2839999999999,0,0.0,1,1
57447,1975,4,15,1975.286,0,0.0,1,1
57448,1975,4,16,1975.289,0,0.0,1,1
57449,1975,4,17,1975.2920000000001,0,0.0,1,1
57450,1975,4,18,1975.295,0,0.0,1,1
57451,1975,4,19,1975.297,0,0.0,1,1
57452,1975,4,20,1975.3,0,0.0,1,1
57453,1975,4,21,1975.3029999999999,0,0.0,1,1
57454,1975,4,22,1975.305,0,0.0,1,1
57455,1975,4,23,1975.308,11,2.3,1,1
57456,1975,4,24,1975.3110000000001,12,2.4,1,1
57457,1975,4,25,1975.3139999999999,11,2.3,1,1
57458,1975,4,26,1975.316,11,2.3,1,1
57459,1975,4,27,1975.319,32,3.8,1,1
57460,1975,4,28,1975.3220000000001,31,3.8,1,1
57461,1975,4,29,1975.325,24,3.3,1,1
57462,1975,4,30,1975.3270000000002,29,3.7,1,1
57463,1975,5,1,1975.33,37,4.1,1,1
57464,1975,5,2,1975.3329999999999,47,4.6,1,1
57465,1975,5,3,1975.336,48,4.6,1,1
57466,1975,5,4,1975.338,45,4.5,1,1
57467,1975,5,5,1975.3410000000001,43,4.4,1,1
57468,1975,5,6,1975.344,29,3.7,1,1
57469,1975,5,7,1975.3470000000002,21,3.1,1,1
57470,1975,5,8,1975.349,0,0.0,1,1
57471,1975,5,9,1975.352,0,0.0,1,1
57472,1975,5,10,1975.355,12,2.4,1,1
57473,1975,5,11,1975.358,0,0.0,1,1
57474,1975,5,12,1975.36,0,0.0,1,1
57475,1975,5,13,1975.3629999999998,0,0.0,1,1
57476,1975,5,14,1975.366,11,2.3,1,1
57477,1975,5,15,1975.368,11,2.3,1,1
57478,1975,5,16,1975.371,12,2.4,1,1
57479,1975,5,17,1975.374,0,0.0,1,1
57480,1975,5,18,1975.3770000000002,12,2.4,1,1
57481,1975,5,19,1975.379,0,0.0,1,1
57482,1975,5,20,1975.382,0,0.0,1,1
57483,1975,5,21,1975.385,0,0.0,1,1
57484,1975,5,22,1975.388,12,2.4,1,1
57485,1975,5,23,1975.39,12,2.4,1,1
57486,1975,5,24,1975.3929999999998,11,2.3,1,1
57487,1975,5,25,1975.396,0,0.0,1,1
57488,1975,5,26,1975.399,0,0.0,1,1
57489,1975,5,27,1975.401,11,2.3,1,1
57490,1975,5,28,1975.404,19,3.0,1,1
57491,1975,5,29,1975.4070000000002,0,0.0,1,1
57492,1975,5,30,1975.41,0,0.0,1,1
57493,1975,5,31,1975.412,12,2.4,1,1
57494,1975,6,1,1975.415,11,2.3,1,1
57495,1975,6,2,1975.418,17,2.8,1,1
57496,1975,6,3,1975.421,12,2.4,1,1
57497,1975,6,4,1975.4229999999998,11,2.3,1,1
57498,1975,6,5,1975.4260000000002,11,2.3,1,1
57499,1975,6,6,1975.4289999999999,11,2.3,1,1
57500,1975,6,7,1975.432,0,0.0,1,1
57501,1975,6,8,1975.434,0,0.0,1,1
57502,1975,6,9,1975.4370000000001,0,0.0,1,1
57503,1975,6,10,1975.44,0,0.0,1,1
57504,1975,6,11,1975.442,14,2.5,1,1
57505,1975,6,12,1975.445,0,0.0,1,1
57506,1975,6,13,1975.4479999999999,0,0.0,1,1
57507,1975,6,14,1975.451,0,0.0,1,1
57508,1975,6,15,1975.453,12,2.4,1,1
57509,1975,6,16,1975.4560000000001,28,3.6,1,1
57510,1975,6,17,1975.4589999999998,25,3.4,1,1
57511,1975,6,18,1975.4620000000002,18,2.9,1,1
57512,1975,6,19,1975.464,22,3.2,1,1
57513,1975,6,20,1975.467,0,0.0,1,1
57514,1975,6,21,1975.47,11,2.3,1,1
57515,1975,6,22,1975.473,0,0.0,1,1
57516,1975,6,23,1975.475,18,2.9,1,1
57517,1975,6,24,1975.4779999999998,29,3.7,1,1
57518,1975,6,25,1975.481,35,4.0,1,1
57519,1975,6,26,1975.484,47,4.6,1,1
57520,1975,6,27,1975.486,54,4.9,1,1
57521,1975,6,28,1975.489,51,4.8,1,1
57522,1975,6,29,1975.4920000000002,33,3.9,1,1
57523,1975,6,30,1975.495,32,3.8,1,1
57524,1975,7,1,1975.497,33,3.9,1,1
57525,1975,7,2,1975.5,26,3.5,1,1
57526,1975,7,3,1975.503,32,3.8,1,1
57527,1975,7,4,1975.505,24,3.3,1,1
57528,1975,7,5,1975.5079999999998,33,3.9,1,1
57529,1975,7,6,1975.511,47,4.6,1,1
57530,1975,7,7,1975.514,33,3.9,1,1
57531,1975,7,8,1975.516,28,3.6,1,1
57532,1975,7,9,1975.519,24,3.3,1,1
57533,1975,7,10,1975.5220000000002,33,3.9,1,1
57534,1975,7,11,1975.525,41,4.3,1,1
57535,1975,7,12,1975.527,47,4.6,1,1
57536,1975,7,13,1975.53,61,5.2,1,1
57537,1975,7,14,1975.533,65,5.4,1,1
57538,1975,7,15,1975.536,61,5.2,1,1
57539,1975,7,16,1975.5379999999998,55,5.0,1,1
57540,1975,7,17,1975.5410000000002,36,4.0,1,1
57541,1975,7,18,1975.5439999999999,45,4.5,1,1
57542,1975,7,19,1975.547,51,4.8,1,1
57543,1975,7,20,1975.549,40,4.3,1,1
57544,1975,7,21,1975.5520000000001,43,4.4,1,1
57545,1975,7,22,1975.555,39,4.2,1,1
57546,1975,7,23,1975.558,28,3.6,1,1
57547,1975,7,24,1975.56,43,4.4,1,1
57548,1975,7,25,1975.5629999999999,47,4.6,1,1
57549,1975,7,26,1975.566,43,4.4,1,1
57550,1975,7,27,1975.568,41,4.3,1,1
57551,1975,7,28,1975.5710000000001,37,4.1,1,1
57552,1975,7,29,1975.5739999999998,29,3.7,1,1
57553,1975,7,30,1975.5770000000002,39,4.2,1,1
57554,1975,7,31,1975.579,48,4.6,1,1
57555,1975,8,1,1975.582,52,4.8,1,1
57556,1975,8,2,1975.585,51,4.8,1,1
57557,1975,8,3,1975.588,65,5.4,1,1
57558,1975,8,4,1975.59,110,7.0,1,1
57559,1975,8,5,1975.5929999999998,132,7.7,1,1
57560,1975,8,6,1975.596,147,8.1,1,1
57561,1975,8,7,1975.599,144,8.0,1,1
57562,1975,8,8,1975.601,126,7.5,1,1
57563,1975,8,9,1975.604,118,7.2,1,1
57564,1975,8,10,1975.6070000000002,113,7.1,1,1
57565,1975,8,11,1975.61,102,6.7,1,1
57566,1975,8,12,1975.612,64,5.3,1,1
57567,1975,8,13,1975.615,74,5.7,1,1
57568,1975,8,14,1975.618,48,4.6,1,1
57569,1975,8,15,1975.621,44,4.4,1,1
57570,1975,8,16,1975.6229999999998,37,4.1,1,1
57571,1975,8,17,1975.626,28,3.6,1,1
57572,1975,8,18,1975.629,24,3.3,1,1
57573,1975,8,19,1975.632,12,2.4,1,1
57574,1975,8,20,1975.634,32,3.8,1,1
57575,1975,8,21,1975.6370000000002,33,3.9,1,1
57576,1975,8,22,1975.64,11,2.3,1,1
57577,1975,8,23,1975.642,21,3.1,1,1
57578,1975,8,24,1975.645,12,2.4,1,1
57579,1975,8,25,1975.648,17,2.8,1,1
57580,1975,8,26,1975.651,24,3.3,1,1
57581,1975,8,27,1975.6529999999998,26,3.5,1,1
57582,1975,8,28,1975.656,15,2.7,1,1
57583,1975,8,29,1975.6589999999999,15,2.7,1,1
57584,1975,8,30,1975.662,31,3.8,1,1
57585,1975,8,31,1975.664,31,3.8,1,1
57586,1975,9,1,1975.6670000000001,21,3.1,1,1
57587,1975,9,2,1975.67,24,3.3,1,1
57588,1975,9,3,1975.6729999999998,28,3.6,1,1
57589,1975,9,4,1975.675,41,4.3,1,1
57590,1975,9,5,1975.6779999999999,36,4.0,1,1
57591,1975,9,6,1975.681,35,4.0,1,1
57592,1975,9,7,1975.684,35,4.0,1,1
57593,1975,9,8,1975.6860000000001,33,3.9,1,1
57594,1975,9,9,1975.6889999999999,25,3.4,1,1
57595,1975,9,10,1975.692,15,2.7,1,1
57596,1975,9,11,1975.695,15,2.7,1,1
57597,1975,9,12,1975.6970000000001,24,3.3,1,1
57598,1975,9,13,1975.7,28,3.6,1,1
57599,1975,9,14,1975.703,25,3.4,1,1
57600,1975,9,15,1975.705,12,2.4,1,1
57601,1975,9,16,1975.7079999999999,21,3.1,1,1
57602,1975,9,17,1975.711,21,3.1,1,1
57603,1975,9,18,1975.714,26,3.5,1,1
57604,1975,9,19,1975.7160000000001,19,3.0,1,1
57605,1975,9,20,1975.719,43,4.4,1,1
57606,1975,9,21,1975.7220000000002,39,4.2,1,1
57607,1975,9,22,1975.725,33,3.9,1,1
57608,1975,9,23,1975.727,0,0.0,1,1
57609,1975,9,24,1975.73,0,0.0,1,1
57610,1975,9,25,1975.733,0,0.0,1,1
57611,1975,9,26,1975.736,0,0.0,1,1
57612,1975,9,27,1975.7379999999998,0,0.0,1,1
57613,1975,9,28,1975.741,0,0.0,1,1
57614,1975,9,29,1975.744,0,0.0,1,1
57615,1975,9,30,1975.747,11,2.3,1,1
57616,1975,10,1,1975.749,22,3.2,1,1
57617,1975,10,2,1975.7520000000002,12,2.4,1,1
57618,1975,10,3,1975.755,14,2.5,1,1
57619,1975,10,4,1975.7579999999998,15,2.7,1,1
57620,1975,10,5,1975.76,12,2.4,1,1
57621,1975,10,6,1975.763,15,2.7,1,1
57622,1975,10,7,1975.766,14,2.5,1,1
57623,1975,10,8,1975.7679999999998,24,3.3,1,1
57624,1975,10,9,1975.771,22,3.2,1,1
57625,1975,10,10,1975.774,12,2.4,1,1
57626,1975,10,11,1975.777,12,2.4,1,1
57627,1975,10,12,1975.779,15,2.7,1,1
57628,1975,10,13,1975.7820000000002,31,3.8,1,1
57629,1975,10,14,1975.785,37,4.1,1,1
57630,1975,10,15,1975.7879999999998,31,3.8,1,1
57631,1975,10,16,1975.79,26,3.5,1,1
57632,1975,10,17,1975.793,24,3.3,1,1
57633,1975,10,18,1975.796,24,3.3,1,1
57634,1975,10,19,1975.799,22,3.2,1,1
57635,1975,10,20,1975.8010000000002,15,2.7,1,1
57636,1975,10,21,1975.8039999999999,11,2.3,1,1
57637,1975,10,22,1975.807,0,0.0,1,1
57638,1975,10,23,1975.81,0,0.0,1,1
57639,1975,10,24,1975.8120000000001,11,2.3,1,1
57640,1975,10,25,1975.815,0,0.0,1,1
57641,1975,10,26,1975.818,0,0.0,1,1
57642,1975,10,27,1975.8210000000001,0,0.0,1,1
57643,1975,10,28,1975.8229999999999,0,0.0,1,1
57644,1975,10,29,1975.826,0,0.0,1,1
57645,1975,10,30,1975.829,0,0.0,1,1
57646,1975,10,31,1975.832,0,0.0,1,1
57647,1975,11,1,1975.8339999999998,0,0.0,1,1
57648,1975,11,2,1975.8370000000002,0,0.0,1,1
57649,1975,11,3,1975.84,11,2.3,1,1
57650,1975,11,4,1975.842,26,3.5,1,1
57651,1975,11,5,1975.845,32,3.8,1,1
57652,1975,11,6,1975.848,39,4.2,1,1
57653,1975,11,7,1975.851,43,4.4,1,1
57654,1975,11,8,1975.8529999999998,47,4.6,1,1
57655,1975,11,9,1975.856,43,4.4,1,1
57656,1975,11,10,1975.859,37,4.1,1,1
57657,1975,11,11,1975.862,43,4.4,1,1
57658,1975,11,12,1975.864,35,4.0,1,1
57659,1975,11,13,1975.8670000000002,32,3.8,1,1
57660,1975,11,14,1975.87,41,4.3,1,1
57661,1975,11,15,1975.8729999999998,40,4.3,1,1
57662,1975,11,16,1975.875,40,4.3,1,1
57663,1975,11,17,1975.878,43,4.4,1,1
57664,1975,11,18,1975.881,47,4.6,1,1
57665,1975,11,19,1975.884,51,4.8,1,1
57666,1975,11,20,1975.886,50,4.7,1,1
57667,1975,11,21,1975.889,44,4.4,1,1
57668,1975,11,22,1975.892,33,3.9,1,1
57669,1975,11,23,1975.895,18,2.9,1,1
57670,1975,11,24,1975.8970000000002,17,2.8,1,1
57671,1975,11,25,1975.9,14,2.5,1,1
57672,1975,11,26,1975.9029999999998,11,2.3,1,1
57673,1975,11,27,1975.905,0,0.0,1,1
57674,1975,11,28,1975.908,0,0.0,1,1
57675,1975,11,29,1975.911,0,0.0,1,1
57676,1975,11,30,1975.914,0,0.0,1,1
57677,1975,12,1,1975.9160000000002,11,2.3,1,1
57678,1975,12,2,1975.9189999999999,33,3.9,1,1
57679,1975,12,3,1975.922,29,3.7,1,1
57680,1975,12,4,1975.925,33,3.9,1,1
57681,1975,12,5,1975.9270000000001,31,3.8,1,1
57682,1975,12,6,1975.93,26,3.5,1,1
57683,1975,12,7,1975.933,29,3.7,1,1
57684,1975,12,8,1975.9360000000001,26,3.5,1,1
57685,1975,12,9,1975.9379999999999,12,2.4,1,1
57686,1975,12,10,1975.941,0,0.0,1,1
57687,1975,12,11,1975.944,0,0.0,1,1
57688,1975,12,12,1975.9470000000001,0,0.0,1,1
57689,1975,12,13,1975.9489999999998,0,0.0,1,1
57690,1975,12,14,1975.9520000000002,11,2.3,1,1
57691,1975,12,15,1975.955,11,2.3,1,1
57692,1975,12,16,1975.9579999999999,11,2.3,1,1
57693,1975,12,17,1975.96,14,2.5,1,1
57694,1975,12,18,1975.963,12,2.4,1,1
57695,1975,12,19,1975.9660000000001,11,2.3,1,1
57696,1975,12,20,1975.9679999999998,0,0.0,1,1
57697,1975,12,21,1975.971,0,0.0,1,1
57698,1975,12,22,1975.974,0,0.0,1,1
57699,1975,12,23,1975.977,0,0.0,1,1
57700,1975,12,24,1975.979,26,3.5,1,1
57701,1975,12,25,1975.9820000000002,21,3.1,1,1
57702,1975,12,26,1975.985,12,2.4,1,1
57703,1975,12,27,1975.9879999999998,0,0.0,1,1
57704,1975,12,28,1975.99,0,0.0,1,1
57705,1975,12,29,1975.993,0,0.0,1,1
57706,1975,12,30,1975.996,0,0.0,1,1
57707,1975,12,31,1975.999,0,0.0,1,1
57708,1976,1,1,1976.001,0,0.0,1,1
57709,1976,1,2,1976.004,0,0.0,1,1
57710,1976,1,3,1976.007,0,0.0,1,1
57711,1976,1,4,1976.01,0,0.0,1,1
57712,1976,1,5,1976.0120000000002,0,0.0,1,1
57713,1976,1,6,1976.015,0,0.0,1,1
57714,1976,1,7,1976.0179999999998,0,0.0,1,1
57715,1976,1,8,1976.02,0,0.0,1,1
57716,1976,1,9,1976.023,0,0.0,1,1
57717,1976,1,10,1976.026,0,0.0,1,1
57718,1976,1,11,1976.029,0,0.0,1,1
57719,1976,1,12,1976.031,29,3.7,1,1
57720,1976,1,13,1976.0339999999999,37,4.1,1,1
57721,1976,1,14,1976.037,48,4.6,1,1
57722,1976,1,15,1976.04,29,3.7,1,1
57723,1976,1,16,1976.0420000000001,32,3.8,1,1
57724,1976,1,17,1976.045,32,3.8,1,1
57725,1976,1,18,1976.0479999999998,29,3.7,1,1
57726,1976,1,19,1976.0510000000002,26,3.5,1,1
57727,1976,1,20,1976.0529999999999,24,3.3,1,1
57728,1976,1,21,1976.056,17,2.8,1,1
57729,1976,1,22,1976.059,15,2.7,1,1
57730,1976,1,23,1976.0610000000001,15,2.7,1,1
57731,1976,1,24,1976.0639999999999,0,0.0,1,1
57732,1976,1,25,1976.067,0,0.0,1,1
57733,1976,1,26,1976.07,0,0.0,1,1
57734,1976,1,27,1976.0720000000001,11,2.3,1,1
57735,1976,1,28,1976.075,0,0.0,1,1
57736,1976,1,29,1976.078,12,2.4,1,1
57737,1976,1,30,1976.0810000000001,12,2.4,1,1
57738,1976,1,31,1976.0829999999999,0,0.0,1,1
57739,1976,2,1,1976.086,0,0.0,1,1
57740,1976,2,2,1976.089,0,0.0,1,1
57741,1976,2,3,1976.092,0,0.0,1,1
57742,1976,2,4,1976.094,0,0.0,1,1
57743,1976,2,5,1976.0970000000002,0,0.0,1,1
57744,1976,2,6,1976.1,0,0.0,1,1
57745,1976,2,7,1976.102,0,0.0,1,1
57746,1976,2,8,1976.105,0,0.0,1,1
57747,1976,2,9,1976.108,0,0.0,1,1
57748,1976,2,10,1976.111,0,0.0,1,1
57749,1976,2,11,1976.1129999999998,0,0.0,1,1
57750,1976,2,12,1976.116,0,0.0,1,1
57751,1976,2,13,1976.119,19,3.0,1,1
57752,1976,2,14,1976.122,24,3.3,1,1
57753,1976,2,15,1976.124,26,3.5,1,1
57754,1976,2,16,1976.1270000000002,17,2.8,1,1
57755,1976,2,17,1976.13,12,2.4,1,1
57756,1976,2,18,1976.1329999999998,22,3.2,1,1
57757,1976,2,19,1976.135,15,2.7,1,1
57758,1976,2,20,1976.138,18,2.9,1,1
57759,1976,2,21,1976.141,12,2.4,1,1
57760,1976,2,22,1976.1429999999998,11,2.3,1,1
57761,1976,2,23,1976.146,0,0.0,1,1
57762,1976,2,24,1976.149,0,0.0,1,1
57763,1976,2,25,1976.152,0,0.0,1,1
57764,1976,2,26,1976.154,0,0.0,1,1
57765,1976,2,27,1976.1570000000002,11,2.3,1,1
57766,1976,2,28,1976.16,0,0.0,1,1
57767,1976,2,29,1976.1629999999998,0,0.0,1,1
57768,1976,3,1,1976.165,0,0.0,1,1
57769,1976,3,2,1976.168,0,0.0,1,1
57770,1976,3,3,1976.171,0,0.0,1,1
57771,1976,3,4,1976.1729999999998,0,0.0,1,1
57772,1976,3,5,1976.1760000000002,0,0.0,1,1
57773,1976,3,6,1976.1789999999999,15,2.7,1,1
57774,1976,3,7,1976.182,18,2.9,1,1
57775,1976,3,8,1976.184,11,2.3,1,1
57776,1976,3,9,1976.1870000000001,15,2.7,1,1
57777,1976,3,10,1976.19,18,2.9,1,1
57778,1976,3,11,1976.193,19,3.0,1,1
57779,1976,3,12,1976.195,19,3.0,1,1
57780,1976,3,13,1976.1979999999999,19,3.0,1,1
57781,1976,3,14,1976.201,32,3.8,1,1
57782,1976,3,15,1976.204,24,3.3,1,1
57783,1976,3,16,1976.2060000000001,17,2.8,1,1
57784,1976,3,17,1976.2089999999998,43,4.4,1,1
57785,1976,3,18,1976.2120000000002,61,5.2,1,1
57786,1976,3,19,1976.214,67,5.4,1,1
57787,1976,3,20,1976.217,68,5.5,1,1
57788,1976,3,21,1976.22,62,5.3,1,1
57789,1976,3,22,1976.223,51,4.8,1,1
57790,1976,3,23,1976.225,37,4.1,1,1
57791,1976,3,24,1976.2279999999998,32,3.8,1,1
57792,1976,3,25,1976.231,32,3.8,1,1
57793,1976,3,26,1976.234,54,4.9,1,1
57794,1976,3,27,1976.236,64,5.3,1,1
57795,1976,3,28,1976.239,61,5.2,1,1
57796,1976,3,29,1976.2420000000002,54,4.9,1,1
57797,1976,3,30,1976.245,45,4.5,1,1
